Stockname,Date,Volume
S&P500,11/04/2018,286360000
S&P500,12/04/2018,336130000
S&P500,13/04/2018,331890000
S&P500,16/04/2018,305070000
S&P500,17/04/2018,342410000
S&P500,18/04/2018,302030000
S&P500,19/04/2018,381110000
S&P500,20/04/2018,537770000
S&P500,23/04/2018,351030000
S&P500,24/04/2018,468180000
S&P500,25/04/2018,437100000
S&P500,26/04/2018,390360000
S&P500,27/04/2018,392810000
S&P500,30/04/2018,416650000
S&P500,01/05/2018,380070000
S&P500,02/05/2018,385350000
S&P500,03/05/2018,389240000
S&P500,04/05/2018,329480000
S&P500,07/05/2018,307670000
S&P500,08/05/2018,344940000
S&P500,09/05/2018,361580000
S&P500,10/05/2018,304210000
S&P500,11/05/2018,274150000
S&P500,14/05/2018,282860000
S&P500,15/05/2018,301900000
S&P500,16/05/2018,280810000
S&P500,17/05/2018,314650000
S&P500,18/05/2018,269700000
S&P500,21/05/2018,308920000
S&P500,22/05/2018,288200000
S&P500,23/05/2018,399610000
S&P500,24/05/2018,347050000
S&P500,25/05/2018,257210000
S&P500,29/05/2018,395810000
S&P500,30/05/2018,324870000
S&P500,31/05/2018,429740000
S&P500,01/06/2018,315710000
S&P500,04/06/2018,340400000
S&P500,05/06/2018,306340000
S&P500,06/06/2018,316090000
S&P500,07/06/2018,357680000
S&P500,08/06/2018,317510000
S&P500,11/06/2018,276740000
S&P500,12/06/2018,265750000
S&P500,13/06/2018,329700000
S&P500,14/06/2018,341170000
S&P500,15/06/2018,659370000
S&P500,18/06/2018,337070000
S&P500,19/06/2018,376380000
S&P500,20/06/2018,359520000
S&P500,21/06/2018,349570000
S&P500,22/06/2018,473970000
S&P500,25/06/2018,439130000
S&P500,26/06/2018,301130000
S&P500,27/06/2018,313790000
S&P500,28/06/2018,305020000
S&P500,29/06/2018,329070000
S&P500,02/07/2018,244110000
S&P500,03/07/2018,160960000
S&P500,05/07/2018,237670000
S&P500,06/07/2018,219450000
S&P500,09/07/2018,240580000
S&P500,10/07/2018,235040000
S&P500,11/07/2018,237370000
S&P500,12/07/2018,233150000
S&P500,13/07/2018,255520000
S&P500,16/07/2018,231270000
S&P500,17/07/2018,250450000
S&P500,18/07/2018,252870000
S&P500,19/07/2018,285760000
S&P500,20/07/2018,274080000
S&P500,23/07/2018,228820000
S&P500,24/07/2018,274940000
S&P500,25/07/2018,273670000
S&P500,26/07/2018,297530000
S&P500,27/07/2018,329680000
S&P500,30/07/2018,296880000
S&P500,31/07/2018,348700000
S&P500,01/08/2018,315880000
S&P500,02/08/2018,307700000
S&P500,03/08/2018,239020000
S&P500,06/08/2018,238990000
S&P500,07/08/2018,239910000
S&P500,08/08/2018,217770000
S&P500,09/08/2018,214970000
S&P500,10/08/2018,234480000
S&P500,13/08/2018,219990000
S&P500,14/08/2018,219210000
S&P500,15/08/2018,295810000
S&P500,16/08/2018,342430000
S&P500,17/08/2018,284160000
S&P500,20/08/2018,248570000
S&P500,21/08/2018,241620000
S&P500,22/08/2018,200480000
S&P500,23/08/2018,213270000
S&P500,24/08/2018,200330000
S&P500,27/08/2018,220510000
S&P500,28/08/2018,211470000
S&P500,29/08/2018,214960000
S&P500,30/08/2018,240440000
S&P500,31/08/2018,273440000
S&P500,04/09/2018,254600000
S&P500,05/09/2018,289210000
S&P500,06/09/2018,262380000
S&P500,07/09/2018,281350000
S&P500,10/09/2018,252170000
S&P500,11/09/2018,265960000
S&P500,12/09/2018,282770000
S&P500,13/09/2018,260800000
S&P500,14/09/2018,228640000
S&P500,17/09/2018,230230000
S&P500,18/09/2018,243000000
S&P500,19/09/2018,251330000
S&P500,20/09/2018,260480000
S&P500,21/09/2018,657620000
S&P500,24/09/2018,254850000
S&P500,25/09/2018,234110000
S&P500,26/09/2018,262620000
S&P500,27/09/2018,226350000
S&P500,28/09/2018,264030000
S&P500,01/10/2018,238320000
S&P500,02/10/2018,258290000
S&P500,03/10/2018,280130000
S&P500,04/10/2018,289600000
S&P500,05/10/2018,267100000
S&P500,08/10/2018,273020000
S&P500,09/10/2018,282560000
S&P500,10/10/2018,438200000
S&P500,11/10/2018,522880000
S&P500,12/10/2018,397510000
S&P500,15/10/2018,287320000
S&P500,16/10/2018,305800000
S&P500,17/10/2018,298210000
S&P500,18/10/2018,328020000
S&P500,19/10/2018,350810000
S&P500,22/10/2018,314940000
S&P500,23/10/2018,436430000
S&P500,24/10/2018,496400000
S&P500,25/10/2018,439670000
S&P500,26/10/2018,505310000
S&P500,29/10/2018,443850000
S&P500,30/10/2018,470050000
S&P500,31/10/2018,448930000
S&P500,01/11/2018,383970000
S&P500,02/11/2018,429480000
S&P500,05/11/2018,334740000
S&P500,06/11/2018,265450000
S&P500,07/11/2018,361780000
S&P500,08/11/2018,295650000
S&P500,09/11/2018,324450000
S&P500,12/11/2018,346910000
S&P500,13/11/2018,339690000
S&P500,14/11/2018,384240000
S&P500,15/11/2018,392750000
S&P500,16/11/2018,354460000
S&P500,19/11/2018,358090000
S&P500,20/11/2018,445920000
S&P500,21/11/2018,289370000
S&P500,23/11/2018,155940000
S&P500,26/11/2018,306280000
S&P500,27/11/2018,308250000
S&P500,28/11/2018,362160000
S&P500,29/11/2018,305110000
S&P500,30/11/2018,482250000
S&P500,03/12/2018,388480000
S&P500,04/12/2018,418900000
S&P500,06/12/2018,471690000
S&P500,07/12/2018,398230000
S&P500,10/12/2018,389690000
S&P500,11/12/2018,342960000
S&P500,12/12/2018,344330000
S&P500,13/12/2018,299970000
S&P500,14/12/2018,416940000
S&P500,17/12/2018,466740000
S&P500,18/12/2018,408070000
S&P500,19/12/2018,503550000
S&P500,20/12/2018,576700000
S&P500,21/12/2018,900510000
S&P500,24/12/2018,308420000
S&P500,26/12/2018,433080000
S&P500,27/12/2018,407940000
S&P500,28/12/2018,336510000
S&P500,31/12/2018,288830000
S&P500,02/01/2019,321570000
S&P500,03/01/2019,424240000
S&P500,04/01/2019,396020000
S&P500,07/01/2019,334200000
S&P500,08/01/2019,317420000
S&P500,09/01/2019,324570000
S&P500,10/01/2019,338150000
S&P500,11/01/2019,262650000
S&P500,14/01/2019,277560000
S&P500,15/01/2019,291570000
S&P500,16/01/2019,302830000
S&P500,17/01/2019,288590000
S&P500,18/01/2019,372970000
S&P500,22/01/2019,338480000
S&P500,23/01/2019,318600000
S&P500,24/01/2019,320170000
S&P500,25/01/2019,376890000
S&P500,28/01/2019,347170000
S&P500,29/01/2019,330870000
S&P500,30/01/2019,397330000
S&P500,31/01/2019,507350000
S&P500,01/02/2019,372090000
S&P500,04/02/2019,298540000
S&P500,05/02/2019,310650000
S&P500,06/02/2019,247590000
S&P500,07/02/2019,295460000
S&P500,08/02/2019,248210000
S&P500,11/02/2019,241700000
S&P500,12/02/2019,278110000
S&P500,13/02/2019,263330000
S&P500,14/02/2019,313010000
S&P500,15/02/2019,328530000
S&P500,19/02/2019,280620000
S&P500,20/02/2019,287880000
S&P500,21/02/2019,255710000
S&P500,22/02/2019,279760000
S&P500,25/02/2019,281600000
S&P500,26/02/2019,257850000
S&P500,27/02/2019,255380000
S&P500,28/02/2019,338520000
S&P500,01/03/2019,289890000
S&P500,04/03/2019,295510000
S&P500,05/03/2019,252260000
S&P500,06/03/2019,256250000
S&P500,07/03/2019,289140000
S&P500,08/03/2019,270500000
S&P500,11/03/2019,309790000
S&P500,12/03/2019,317730000
S&P500,13/03/2019,331410000
S&P500,14/03/2019,302790000
S&P500,15/03/2019,616910000
S&P500,18/03/2019,303170000
S&P500,19/03/2019,342250000
S&P500,20/03/2019,321980000
S&P500,21/03/2019,335250000
S&P500,22/03/2019,386510000
S&P500,25/03/2019,303120000
S&P500,26/03/2019,305110000
S&P500,27/03/2019,270340000
S&P500,28/03/2019,237170000
S&P500,29/03/2019,300620000
S&P500,01/04/2019,295570000
S&P500,02/04/2019,250940000
S&P500,03/04/2019,271980000
S&P500,04/04/2019,233040000
S&P500,05/04/2019,229550000
S&P500,08/04/2019,229380000
S&P500,09/04/2019,244410000
S&P500,10/04/2019,203130000
S&P500,11/04/2019,211680000
S&P500,12/04/2019,369910000
S&P500,15/04/2019,250620000
S&P500,16/04/2019,302340000
S&P500,17/04/2019,367780000
S&P500,18/04/2019,332850000
S&P500,22/04/2019,232570000
S&P500,23/04/2019,311690000
S&P500,24/04/2019,283370000
S&P500,25/04/2019,296730000
S&P500,26/04/2019,317290000
S&P500,29/04/2019,279450000
S&P500,30/04/2019,340320000
S&P500,01/05/2019,303850000
S&P500,02/05/2019,287610000
S&P500,03/05/2019,248900000
S&P500,06/05/2019,283020000
S&P500,07/05/2019,334960000
S&P500,08/05/2019,276420000
S&P500,09/05/2019,334760000
S&P500,10/05/2019,294580000
S&P500,13/05/2019,361240000
S&P500,14/05/2019,291570000
S&P500,15/05/2019,270720000
S&P500,16/05/2019,320960000
S&P500,17/05/2019,283760000
S&P500,20/05/2019,279560000
S&P500,21/05/2019,260870000
S&P500,22/05/2019,241760000
S&P500,23/05/2019,316940000
S&P500,24/05/2019,201370000
S&P500,28/05/2019,358980000
S&P500,29/05/2019,298930000
S&P500,30/05/2019,215240000
S&P500,31/05/2019,292230000
S&P500,03/06/2019,328240000
S&P500,04/06/2019,281690000
S&P500,05/06/2019,262660000
S&P500,06/06/2019,248070000
S&P500,07/06/2019,263010000
S&P500,10/06/2019,249280000
S&P500,11/06/2019,253490000
S&P500,12/06/2019,223690000
S&P500,13/06/2019,213400000
S&P500,14/06/2019,208020000
S&P500,17/06/2019,199500000
S&P500,18/06/2019,273490000
S&P500,19/06/2019,240950000
S&P500,20/06/2019,278170000
S&P500,21/06/2019,485560000
S&P500,24/06/2019,232390000
S&P500,25/06/2019,282160000
S&P500,26/06/2019,274340000
S&P500,27/06/2019,246930000
S&P500,28/06/2019,499350000
S&P500,01/07/2019,267670000
S&P500,02/07/2019,219270000
S&P500,03/07/2019,149840000
S&P500,05/07/2019,192170000
S&P500,08/07/2019,214290000
S&P500,09/07/2019,218330000
S&P500,10/07/2019,207990000
S&P500,11/07/2019,252300000
S&P500,12/07/2019,248390000
S&P500,15/07/2019,199730000
S&P500,16/07/2019,226000000
S&P500,17/07/2019,193930000
S&P500,18/07/2019,216070000
S&P500,19/07/2019,287690000
S&P500,22/07/2019,216310000
S&P500,23/07/2019,248850000
S&P500,24/07/2019,244320000
S&P500,25/07/2019,241420000
S&P500,26/07/2019,233650000
S&P500,29/07/2019,250850000
S&P500,30/07/2019,293250000
S&P500,31/07/2019,385150000
S&P500,01/08/2019,386320000
S&P500,02/08/2019,327640000
S&P500,05/08/2019,422240000
S&P500,06/08/2019,318160000
S&P500,07/08/2019,344790000
S&P500,08/08/2019,282530000
S&P500,09/08/2019,240260000
S&P500,12/08/2019,199390000
S&P500,13/08/2019,308900000
S&P500,14/08/2019,352250000
S&P500,15/08/2019,332600000
S&P500,16/08/2019,276210000
S&P500,19/08/2019,252640000
S&P500,20/08/2019,238100000
S&P500,21/08/2019,208790000
S&P500,22/08/2019,222810000
S&P500,23/08/2019,364260000
S&P500,26/08/2019,222780000
S&P500,27/08/2019,263530000
S&P500,28/08/2019,207070000
S&P500,29/08/2019,208650000
S&P500,30/08/2019,216160000
S&P500,03/09/2019,223210000
S&P500,04/09/2019,202710000
S&P500,05/09/2019,256670000
S&P500,06/09/2019,209700000
S&P500,09/09/2019,273120000
S&P500,10/09/2019,322340000
S&P500,11/09/2019,272590000
S&P500,12/09/2019,250010000
S&P500,13/09/2019,255260000
S&P500,16/09/2019,220620000
S&P500,17/09/2019,223580000
S&P500,18/09/2019,212860000
S&P500,19/09/2019,212360000
S&P500,20/09/2019,497640000
S&P500,23/09/2019,204240000
S&P500,24/09/2019,301750000
S&P500,25/09/2019,237220000
S&P500,26/09/2019,229180000
S&P500,27/09/2019,217780000
S&P500,30/09/2019,222680000
S&P500,01/10/2019,260110000
S&P500,02/10/2019,309640000
S&P500,03/10/2019,241610000
S&P500,04/10/2019,221310000
S&P500,07/10/2019,195200000
S&P500,08/10/2019,244590000
S&P500,09/10/2019,190060000
S&P500,10/10/2019,217680000
S&P500,11/10/2019,282080000
S&P500,14/10/2019,178620000
S&P500,15/10/2019,245510000
S&P500,16/10/2019,214660000
S&P500,17/10/2019,222540000
S&P500,18/10/2019,288970000
S&P500,21/10/2019,241030000
S&P500,22/10/2019,265510000
S&P500,23/10/2019,247680000
S&P500,24/10/2019,253590000
S&P500,25/10/2019,274610000
S&P500,28/10/2019,290770000
S&P500,29/10/2019,269610000
S&P500,30/10/2019,231750000
S&P500,31/10/2019,273830000
S&P500,01/11/2019,270870000
S&P500,04/11/2019,273030000
S&P500,05/11/2019,286350000
S&P500,06/11/2019,237910000
S&P500,07/11/2019,259020000
S&P500,08/11/2019,221440000
S&P500,11/11/2019,202350000
S&P500,12/11/2019,213670000
S&P500,13/11/2019,278390000
S&P500,14/11/2019,303970000
S&P500,15/11/2019,283720000
S&P500,18/11/2019,252320000
S&P500,19/11/2019,245890000
S&P500,20/11/2019,258140000
S&P500,21/11/2019,232020000
S&P500,22/11/2019,214780000
S&P500,25/11/2019,248420000
S&P500,26/11/2019,324050000
S&P500,27/11/2019,198210000
S&P500,29/11/2019,120630000
S&P500,02/12/2019,236610000
S&P500,03/12/2019,275350000
S&P500,04/12/2019,218200000
S&P500,05/12/2019,208600000
S&P500,06/12/2019,223310000
S&P500,09/12/2019,217000000
S&P500,10/12/2019,213250000
S&P500,11/12/2019,213510000
S&P500,12/12/2019,277740000
S&P500,13/12/2019,250660000
S&P500,16/12/2019,286770000
S&P500,17/12/2019,286770000
S&P500,18/12/2019,289890000
S&P500,19/12/2019,262570000
S&P500,20/12/2019,603780000
S&P500,23/12/2019,223530000
S&P500,24/12/2019,86150000
S&P500,26/12/2019,155970000
S&P500,27/12/2019,182280000
S&P500,30/12/2019,181600000
S&P500,31/12/2019,193340000
S&P500,02/01/2020,251820000
S&P500,03/01/2020,239590000
S&P500,06/01/2020,252760000
S&P500,07/01/2020,258900000
S&P500,08/01/2020,291750000
S&P500,09/01/2020,275060000
S&P500,10/01/2020,237830000
S&P500,13/01/2020,249830000
S&P500,14/01/2020,287440000
S&P500,15/01/2020,260270000
S&P500,16/01/2020,252110000
S&P500,17/01/2020,321820000
S&P500,21/01/2020,320640000
S&P500,22/01/2020,283440000
S&P500,23/01/2020,307060000
S&P500,24/01/2020,380010000
S&P500,27/01/2020,337270000
S&P500,28/01/2020,330140000
S&P500,29/01/2020,302290000
S&P500,30/01/2020,326850000
S&P500,31/01/2020,403890000
S&P500,03/02/2020,307910000
S&P500,04/02/2020,332750000
S&P500,05/02/2020,357540000
S&P500,06/02/2020,263700000
S&P500,07/02/2020,252860000
S&P500,10/02/2020,250510000
S&P500,11/02/2020,279540000
S&P500,12/02/2020,309530000
S&P500,13/02/2020,291150000
S&P500,14/02/2020,231000000
S&P500,18/02/2020,256600000
S&P500,19/02/2020,240640000
S&P500,20/02/2020,287780000
S&P500,21/02/2020,311210000
S&P500,24/02/2020,452580000
S&P500,25/02/2020,513270000
S&P500,26/02/2020,472450000
S&P500,27/02/2020,664980000
S&P500,28/02/2020,915990000
S&P500,02/03/2020,637200000
S&P500,03/03/2020,647080000
S&P500,04/03/2020,457590000
S&P500,05/03/2020,477370000
S&P500,06/03/2020,599780000
S&P500,09/03/2020,750430000
S&P500,10/03/2020,654860000
S&P500,11/03/2020,663960000
S&P500,12/03/2020,908260000
S&P500,13/03/2020,843080000
S&P500,16/03/2020,770130000
S&P500,17/03/2020,793060000
S&P500,18/03/2020,871360000
S&P500,19/03/2020,780300000
S&P500,20/03/2020,872290000
S&P500,23/03/2020,787970000
S&P500,24/03/2020,799340000
S&P500,25/03/2020,796320000
S&P500,26/03/2020,705180000
S&P500,27/03/2020,588830000
S&P500,30/03/2020,545540000
S&P500,31/03/2020,571210000
S&P500,01/04/2020,506680000
S&P500,02/04/2020,529540000
S&P500,03/04/2020,450010000
S&P500,06/04/2020,610760000
S&P500,07/04/2020,594660000
S&P500,08/04/2020,472740000
S&P500,09/04/2020,566400000
S&P500,13/04/2020,394320000
S&P500,14/04/2020,485910000
S&P500,15/04/2020,437630000
S&P500,16/04/2020,471050000
S&P500,17/04/2020,525950000
S&P500,20/04/2020,423410000
S&P500,21/04/2020,485140000
S&P500,22/04/2020,352880000
S&P500,23/04/2020,389290000
S&P500,24/04/2020,376020000
S&P500,27/04/2020,389390000
S&P500,28/04/2020,400250000
S&P500,29/04/2020,455290000
S&P500,30/04/2020,487840000
S&P500,01/05/2020,418160000
S&P500,04/05/2020,355360000
S&P500,05/05/2020,369710000
S&P500,06/05/2020,377450000
S&P500,07/05/2020,369890000
S&P500,08/05/2020,335760000
S&P500,11/05/2020,352400000
S&P500,12/05/2020,359480000
S&P500,13/05/2020,469950000
S&P500,14/05/2020,472700000
S&P500,15/05/2020,491510000
S&P500,18/05/2020,484190000
S&P500,19/05/2020,374100000
S&P500,20/05/2020,366510000
S&P500,21/05/2020,346770000
S&P500,22/05/2020,255660000
S&P500,26/05/2020,424380000
S&P500,27/05/2020,411230000
S&P500,28/05/2020,377800000
S&P500,29/05/2020,527620000
S&P500,01/06/2020,338310000
S&P500,02/06/2020,352610000
S&P500,03/06/2020,398790000
S&P500,04/06/2020,372190000
S&P500,05/06/2020,542310000
S&P500,08/06/2020,430200000
S&P500,09/06/2020,381430000
S&P500,10/06/2020,448930000
S&P500,11/06/2020,647780000
S&P500,12/06/2020,514440000
S&P500,15/06/2020,461230000
S&P500,16/06/2020,489500000
S&P500,17/06/2020,328830000
S&P500,18/06/2020,328390000
S&P500,19/06/2020,669390000
S&P500,22/06/2020,351780000
S&P500,23/06/2020,389980000
S&P500,24/06/2020,450120000
S&P500,25/06/2020,384560000
S&P500,26/06/2020,640860000
S&P500,29/06/2020,378070000
S&P500,30/06/2020,410780000
S&P500,01/07/2020,373180000
S&P500,02/07/2020,349130000
S&P500,06/07/2020,340690000
S&P500,07/07/2020,346820000
S&P500,08/07/2020,337300000
S&P500,09/07/2020,387610000
S&P500,10/07/2020,338170000
S&P500,13/07/2020,425320000
S&P500,14/07/2020,401640000
S&P500,15/07/2020,384900000
S&P500,16/07/2020,287330000
S&P500,17/07/2020,296460000
S&P500,20/07/2020,309390000
S&P500,21/07/2020,364930000
S&P500,22/07/2020,404340000
S&P500,23/07/2020,419800000
S&P500,24/07/2020,494170000
S&P500,27/07/2020,400930000
S&P500,28/07/2020,361090000
S&P500,29/07/2020,347580000
S&P500,30/07/2020,351540000
S&P500,31/07/2020,488050000
S&P500,03/08/2020,439380000
S&P500,04/08/2020,346350000
S&P500,05/08/2020,366000000
S&P500,06/08/2020,322460000
S&P500,07/08/2020,321170000
S&P500,10/08/2020,360340000
S&P500,11/08/2020,428220000
S&P500,12/08/2020,340210000
S&P500,13/08/2020,360160000
S&P500,14/08/2020,275540000
S&P500,17/08/2020,286860000
S&P500,18/08/2020,276170000
S&P500,19/08/2020,311460000
S&P500,20/08/2020,304550000
S&P500,21/08/2020,372720000
S&P500,24/08/2020,383880000
S&P500,25/08/2020,338420000
S&P500,26/08/2020,327070000
S&P500,27/08/2020,404340000
S&P500,28/08/2020,369740000
S&P500,31/08/2020,517320000
S&P500,01/09/2020,423410000
S&P500,02/09/2020,539510000
S&P500,03/09/2020,650080000
S&P500,04/09/2020,694640000
S&P500,08/09/2020,580860000
S&P500,09/09/2020,460590000
S&P500,10/09/2020,442850000
S&P500,11/09/2020,435330000
S&P500,14/09/2020,380750000
S&P500,15/09/2020,414520000
S&P500,16/09/2020,416650000
S&P500,17/09/2020,437230000
S&P500,18/09/2020,698710000
S&P500,21/09/2020,523660000
S&P500,22/09/2020,420720000
S&P500,23/09/2020,459470000
S&P500,24/09/2020,447810000
S&P500,25/09/2020,388900000
S&P500,28/09/2020,401860000
S&P500,29/09/2020,303820000
S&P500,30/09/2020,452550000
S&P500,01/10/2020,373450000
S&P500,02/10/2020,392770000
S&P500,05/10/2020,318210000
S&P500,06/10/2020,435030000
S&P500,07/10/2020,328750000
S&P500,08/10/2020,314750000
S&P500,09/10/2020,324050000
S&P500,12/10/2020,493680000
S&P500,13/10/2020,526110000
S&P500,14/10/2020,370800000
S&P500,15/10/2020,328940000
S&P500,16/10/2020,356140000
S&P500,19/10/2020,358700000
S&P500,20/10/2020,350220000
S&P500,21/10/2020,299420000
S&P500,22/10/2020,330320000
S&P500,23/10/2020,347300000
S&P500,26/10/2020,404150000
S&P500,27/10/2020,366400000
S&P500,28/10/2020,496150000
S&P500,29/10/2020,419770000
S&P500,30/10/2020,504820000
S&P500,02/11/2020,379990000
S&P500,03/11/2020,350980000
S&P500,04/11/2020,447860000
S&P500,05/11/2020,390140000
S&P500,06/11/2020,326710000
S&P500,09/11/2020,673310000
S&P500,10/11/2020,526980000
S&P500,11/11/2020,376700000
S&P500,12/11/2020,369320000
S&P500,13/11/2020,348810000
S&P500,16/11/2020,418290000
S&P500,17/11/2020,372380000
S&P500,18/11/2020,382850000
S&P500,19/11/2020,331330000
S&P500,20/11/2020,305350000
S&P500,23/11/2020,387200000
S&P500,24/11/2020,432760000
S&P500,25/11/2020,323030000
S&P500,27/11/2020,177040000
S&P500,30/11/2020,551350000
S&P500,01/12/2020,429510000
S&P500,02/12/2020,385280000
S&P500,03/12/2020,405680000
S&P500,04/12/2020,356590000
S&P500,07/12/2020,365810000
S&P500,08/12/2020,311190000
S&P500,09/12/2020,380520000
S&P500,10/12/2020,325550000
S&P500,11/12/2020,393870000
S&P500,14/12/2020,371980000
S&P500,15/12/2020,417770000
S&P500,16/12/2020,344590000
S&P500,17/12/2020,345530000
S&P500,18/12/2020,782070000
S&P500,21/12/2020,437480000
S&P500,22/12/2020,388810000
S&P500,23/12/2020,274050000
S&P500,24/12/2020,145570000
S&P500,28/12/2020,302490000
S&P500,29/12/2020,357610000
S&P500,30/12/2020,291890000
S&P500,31/12/2020,284470000
S&P500,04/01/2021,475080000
S&P500,05/01/2021,350910000
S&P500,06/01/2021,500430000
S&P500,07/01/2021,427810000
S&P500,08/01/2021,381150000
S&P500,11/01/2021,356540000
S&P500,12/01/2021,362620000
S&P500,13/01/2021,413250000
S&P500,14/01/2021,427810000
S&P500,15/01/2021,433000000
S&P500,19/01/2021,386400000
S&P500,20/01/2021,384980000
S&P500,21/01/2021,418780000
S&P500,22/01/2021,436040000
S&P500,25/01/2021,472890000
S&P500,26/01/2021,373150000
S&P500,27/01/2021,566470000
S&P500,28/01/2021,465140000
S&P500,29/01/2021,536320000
S&P500,01/02/2021,347060000
S&P500,02/02/2021,333160000
S&P500,03/02/2021,305590000
S&P500,04/02/2021,338330000
S&P500,05/02/2021,293550000
S&P500,08/02/2021,322250000
S&P500,09/02/2021,308210000
S&P500,10/02/2021,326450000
S&P500,11/02/2021,280320000
S&P500,12/02/2021,263090000
S&P500,16/02/2021,329210000
S&P500,17/02/2021,343510000
S&P500,18/02/2021,325990000
S&P500,19/02/2021,353070000
S&P500,22/02/2021,387210000
S&P500,23/02/2021,460410000
S&P500,24/02/2021,410150000
S&P500,25/02/2021,454110000
S&P500,26/02/2021,532250000
S&P500,01/03/2021,385670000
S&P500,02/03/2021,337270000
S&P500,03/03/2021,409660000
S&P500,04/03/2021,537850000
S&P500,05/03/2021,501810000
S&P500,08/03/2021,496980000
S&P500,09/03/2021,458690000
S&P500,10/03/2021,409110000
S&P500,11/03/2021,400020000
S&P500,12/03/2021,346400000
S&P500,15/03/2021,360080000
S&P500,16/03/2021,386370000
S&P500,17/03/2021,391200000
S&P500,18/03/2021,418480000
S&P500,19/03/2021,811890000
S&P500,22/03/2021,383500000
S&P500,23/03/2021,385840000
S&P500,24/03/2021,399390000
S&P500,25/03/2021,411990000
S&P500,26/03/2021,382170000
S&P500,29/03/2021,351610000
S&P500,30/03/2021,307510000
S&P500,31/03/2021,414140000
S&P500,01/04/2021,311880000
S&P500,05/04/2021,344270000
S&P500,06/04/2021,297940000
S&P500,07/04/2021,273440000
S&P500,08/04/2021,304040000
S&P500,09/04/2021,316410000
S&P500,12/04/2021,327370000
S&P500,13/04/2021,324480000
S&P500,14/04/2021,315330000
S&P500,15/04/2021,319680000
S&P500,16/04/2021,343760000
S&P500,19/04/2021,312540000
S&P500,20/04/2021,350960000
S&P500,21/04/2021,290300000
S&P500,22/04/2021,344470000
S&P500,23/04/2021,346380000
S&P500,26/04/2021,279300000
S&P500,27/04/2021,289030000
S&P500,28/04/2021,335820000
S&P500,29/04/2021,408450000
S&P500,30/04/2021,374890000
S&P500,03/05/2021,289770000
S&P500,04/05/2021,407860000
S&P500,05/05/2021,253180000
S&P500,06/05/2021,315430000
S&P500,07/05/2021,303400000
S&P500,10/05/2021,361620000
S&P500,11/05/2021,413180000
S&P500,12/05/2021,381350000
S&P500,13/05/2021,350820000
S&P500,14/05/2021,303230000
S&P500,17/05/2021,291910000
S&P500,18/05/2021,289590000
S&P500,19/05/2021,348480000
S&P500,20/05/2021,320150000
S&P500,21/05/2021,306360000
S&P500,24/05/2021,251010000
S&P500,25/05/2021,285760000
S&P500,26/05/2021,258780000
S&P500,27/05/2021,520630000
S&P500,28/05/2021,290850000
S&P500,01/06/2021,287700000
S&P500,02/06/2021,263810000
S&P500,03/06/2021,297380000
S&P500,04/06/2021,270050000
S&P500,07/06/2021,259120000
S&P500,08/06/2021,289440000
S&P500,09/06/2021,245100000
S&P500,10/06/2021,309310000
S&P500,11/06/2021,260840000
S&P500,14/06/2021,295530000
S&P500,15/06/2021,272430000
S&P500,16/06/2021,347150000
S&P500,17/06/2021,354690000
S&P500,18/06/2021,563920000
S&P500,21/06/2021,317260000
S&P500,22/06/2021,284130000
S&P500,23/06/2021,255280000
S&P500,24/06/2021,275870000
S&P500,25/06/2021,432550000
S&P500,28/06/2021,280280000
S&P500,29/06/2021,282360000
S&P500,30/06/2021,295560000
S&P500,01/07/2021,268280000
S&P500,02/07/2021,301860000
S&P500,06/07/2021,348430000
S&P500,07/07/2021,302700000
S&P500,08/07/2021,335690000
S&P500,09/07/2021,301750000
S&P500,12/07/2021,294800000
S&P500,13/07/2021,322430000
S&P500,14/07/2021,344340000
S&P500,15/07/2021,320450000
S&P500,16/07/2021,322980000
S&P500,19/07/2021,440440000
S&P500,20/07/2021,387020000
S&P500,21/07/2021,317090000
S&P500,22/07/2021,291610000
S&P500,23/07/2021,314040000
S&P500,26/07/2021,259790000
S&P500,27/07/2021,326610000
S&P500,28/07/2021,347170000
S&P500,29/07/2021,222680000
S&P500,30/07/2021,276410000
S&P500,02/08/2021,238620000
S&P500,03/08/2021,259820000
S&P500,04/08/2021,245300000
S&P500,05/08/2021,216580000
S&P500,06/08/2021,231570000
S&P500,09/08/2021,207850000
S&P500,10/08/2021,255040000
S&P500,11/08/2021,232800000
S&P500,12/08/2021,231600000
S&P500,13/08/2021,236790000
S&P500,16/08/2021,292590000
S&P500,17/08/2021,309410000
S&P500,18/08/2021,289800000
S&P500,19/08/2021,333550000
S&P500,20/08/2021,269320000
S&P500,23/08/2021,245760000
S&P500,24/08/2021,228710000
S&P500,25/08/2021,237230000
S&P500,26/08/2021,239740000
S&P500,27/08/2021,240990000
S&P500,30/08/2021,245390000
S&P500,31/08/2021,337240000
S&P500,01/09/2021,265520000
S&P500,02/09/2021,263370000
S&P500,03/09/2021,221370000
S&P500,07/09/2021,289830000
S&P500,08/09/2021,261880000
S&P500,09/09/2021,261330000
S&P500,10/09/2021,333230000
S&P500,13/09/2021,334190000
S&P500,14/09/2021,325140000
S&P500,15/09/2021,317490000
S&P500,16/09/2021,278270000
S&P500,17/09/2021,560630000
S&P500,20/09/2021,435780000
S&P500,21/09/2021,306970000
S&P500,22/09/2021,296590000
S&P500,23/09/2021,283890000
S&P500,24/09/2021,254310000
S&P500,27/09/2021,289480000
S&P500,28/09/2021,379020000
