Stockname,Date,Open
FTSE100,08/07/2021,7151
FTSE100,09/07/2021,7030.700195
FTSE100,12/07/2021,7121.899902
FTSE100,13/07/2021,7125.399902
FTSE100,14/07/2021,7124.700195
FTSE100,15/07/2021,7091.200195
FTSE100,16/07/2021,7012
FTSE100,19/07/2021,7008.100098
FTSE100,20/07/2021,6844.399902
FTSE100,21/07/2021,6881.100098
FTSE100,22/07/2021,6998.299805
FTSE100,23/07/2021,6968.299805
FTSE100,26/07/2021,7027.600098
FTSE100,27/07/2021,7025.399902
FTSE100,28/07/2021,6996.100098
FTSE100,29/07/2021,7016.600098
FTSE100,30/07/2021,7078.399902
FTSE100,02/08/2021,7032.299805
FTSE100,03/08/2021,7081.700195
FTSE100,04/08/2021,7105.700195
FTSE100,05/08/2021,7123.899902
FTSE100,06/08/2021,7120.399902
FTSE100,09/08/2021,7123
FTSE100,10/08/2021,7132.299805
FTSE100,11/08/2021,7161
FTSE100,12/08/2021,7220.100098
FTSE100,13/08/2021,7193.200195
FTSE100,16/08/2021,7218.700195
FTSE100,17/08/2021,7154
FTSE100,18/08/2021,7181.100098
FTSE100,19/08/2021,7169.299805
FTSE100,20/08/2021,7058.899902
FTSE100,23/08/2021,7087.899902
FTSE100,24/08/2021,7109
FTSE100,25/08/2021,7125.799805
FTSE100,26/08/2021,7150.100098
FTSE100,27/08/2021,7125
FTSE100,31/08/2021,7148
FTSE100,01/09/2021,7119.700195
FTSE100,02/09/2021,7149.799805
FTSE100,03/09/2021,7163.899902
FTSE100,06/09/2021,7138.399902
FTSE100,07/09/2021,7187.200195
FTSE100,08/09/2021,7149.399902
FTSE100,09/09/2021,7095.5
FTSE100,10/09/2021,7024.200195
FTSE100,13/09/2021,7029.200195
FTSE100,14/09/2021,7068.399902
FTSE100,15/09/2021,7034.100098
FTSE100,16/09/2021,7016.5
FTSE100,17/09/2021,7027.5
FTSE100,20/09/2021,6963.600098
FTSE100,21/09/2021,6903.899902
FTSE100,22/09/2021,6981
FTSE100,23/09/2021,7083.399902
FTSE100,24/09/2021,7078.399902
FTSE100,27/09/2021,7051.5
FTSE100,28/09/2021,7063.399902
FTSE100,29/09/2021,7028.100098
FTSE100,30/09/2021,7108.200195
FTSE100,01/10/2021,7086.399902
FTSE100,04/10/2021,7027.100098
FTSE100,05/10/2021,7011
FTSE100,06/10/2021,7077.100098
FTSE100,07/10/2021,6995.899902
FTSE100,08/10/2021,7078
FTSE100,11/10/2021,7095.600098
FTSE100,12/10/2021,7146.899902
FTSE100,13/10/2021,7130.200195
FTSE100,14/10/2021,7141.799805
FTSE100,15/10/2021,7207.700195
FTSE100,18/10/2021,7234
FTSE100,19/10/2021,7203.799805
FTSE100,20/10/2021,7217.5
FTSE100,21/10/2021,7223.100098
FTSE100,22/10/2021,7190.299805
FTSE100,25/10/2021,7204.600098
FTSE100,26/10/2021,7222.799805
FTSE100,27/10/2021,7277.600098
FTSE100,28/10/2021,7253.299805
FTSE100,29/10/2021,7249.5
FTSE100,01/11/2021,7237.600098
FTSE100,02/11/2021,7288.600098
FTSE100,03/11/2021,7274.799805
FTSE100,04/11/2021,7248.899902
FTSE100,05/11/2021,7279.899902
FTSE100,08/11/2021,7304
FTSE100,09/11/2021,7300.399902
FTSE100,10/11/2021,7274
FTSE100,11/11/2021,7340.200195
FTSE100,12/11/2021,7384.200195
FTSE100,15/11/2021,7347.899902
FTSE100,16/11/2021,7351.899902
FTSE100,17/11/2021,7327
FTSE100,18/11/2021,7291.200195
FTSE100,19/11/2021,7256
FTSE100,22/11/2021,7223.600098
FTSE100,23/11/2021,7255.5
FTSE100,24/11/2021,7266.700195
FTSE100,25/11/2021,7286.299805
FTSE100,26/11/2021,7310.399902
FTSE100,29/11/2021,7044
FTSE100,30/11/2021,7110
FTSE100,01/12/2021,7059.5
FTSE100,02/12/2021,7168.700195
FTSE100,03/12/2021,7129.200195
FTSE100,06/12/2021,7122.299805
FTSE100,07/12/2021,7232.299805
FTSE100,08/12/2021,7339.899902
FTSE100,09/12/2021,7337.100098
FTSE100,10/12/2021,7321.299805
FTSE100,13/12/2021,7291.799805
FTSE100,14/12/2021,7231.399902
FTSE100,15/12/2021,7218.600098
FTSE100,16/12/2021,7170.799805
FTSE100,17/12/2021,7260.600098
FTSE100,20/12/2021,7269.899902
FTSE100,21/12/2021,7198
FTSE100,22/12/2021,7297.399902
FTSE100,23/12/2021,7341.700195
FTSE100,24/12/2021,7373.299805
FTSE100,29/12/2021,7372.100098
FTSE100,30/12/2021,7420.700195
FTSE100,31/12/2021,7403
NASDAQ,02/01/2018,24809.34961
NASDAQ,03/01/2018,24850.44922
NASDAQ,04/01/2018,24964.85938
NASDAQ,05/01/2018,25114.91992
NASDAQ,08/01/2018,25308.40039
NASDAQ,09/01/2018,25312.05078
NASDAQ,10/01/2018,25348.13086
NASDAQ,11/01/2018,25398.59961
NASDAQ,12/01/2018,25638.39063
NASDAQ,16/01/2018,25987.61914
NASDAQ,17/01/2018,25910.7793
NASDAQ,18/01/2018,26149.55078
NASDAQ,19/01/2018,25987.34961
NASDAQ,22/01/2018,26025.32031
NASDAQ,23/01/2018,26214.86914
NASDAQ,24/01/2018,26282.07031
NASDAQ,25/01/2018,26313.06055
NASDAQ,26/01/2018,26466.74023
NASDAQ,29/01/2018,26584.2793
NASDAQ,30/01/2018,26198.44922
NASDAQ,31/01/2018,26268.16992
NASDAQ,01/02/2018,26083.03906
NASDAQ,02/02/2018,26061.78906
NASDAQ,05/02/2018,25337.86914
NASDAQ,06/02/2018,24085.16992
NASDAQ,07/02/2018,24892.86914
NASDAQ,08/02/2018,24902.30078
NASDAQ,09/02/2018,23992.66992
NASDAQ,12/02/2018,24337.75977
NASDAQ,13/02/2018,24540.33008
NASDAQ,14/02/2018,24535.82031
NASDAQ,15/02/2018,25047.82031
NASDAQ,16/02/2018,25165.93945
NASDAQ,20/02/2018,25124.91016
NASDAQ,21/02/2018,24988.06055
NASDAQ,22/02/2018,24855.41016
NASDAQ,23/02/2018,25050.50977
NASDAQ,26/02/2018,25403.34961
NASDAQ,27/02/2018,25735.7793
NASDAQ,28/02/2018,25485.15039
NASDAQ,01/03/2018,25024.03906
NASDAQ,02/03/2018,24394.91016
NASDAQ,05/03/2018,24471.31055
NASDAQ,06/03/2018,24965.89063
NASDAQ,07/03/2018,24758.15039
NASDAQ,08/03/2018,24853.41016
NASDAQ,09/03/2018,25004.89063
NASDAQ,12/03/2018,25372.43945
NASDAQ,13/03/2018,25257.75
NASDAQ,14/03/2018,25086.9707
NASDAQ,15/03/2018,24837.28906
NASDAQ,16/03/2018,24877.33984
NASDAQ,19/03/2018,24893.68945
NASDAQ,20/03/2018,24650.64063
NASDAQ,21/03/2018,24723.49023
NASDAQ,22/03/2018,24526.00977
NASDAQ,23/03/2018,23995.17969
NASDAQ,26/03/2018,23825.74023
NASDAQ,27/03/2018,24276.61914
NASDAQ,28/03/2018,23883.08008
NASDAQ,29/03/2018,23949.17969
NASDAQ,02/04/2018,24076.59961
NASDAQ,03/04/2018,23698.33008
NASDAQ,04/04/2018,23654.15039
NASDAQ,05/04/2018,24313.91016
NASDAQ,06/04/2018,24373.59961
NASDAQ,09/04/2018,24037.51953
NASDAQ,10/04/2018,24198.94922
NASDAQ,11/04/2018,24274.18945
NASDAQ,12/04/2018,24302.82031
NASDAQ,13/04/2018,24582.82031
NASDAQ,16/04/2018,24483.15039
NASDAQ,17/04/2018,24681.78906
NASDAQ,18/04/2018,24820.84961
NASDAQ,19/04/2018,24711.30078
NASDAQ,20/04/2018,24657.39063
NASDAQ,23/04/2018,24488.07031
NASDAQ,24/04/2018,24579.93945
NASDAQ,25/04/2018,24070.19922
NASDAQ,26/04/2018,24128.7207
NASDAQ,27/04/2018,24342.14063
NASDAQ,30/04/2018,24410.41016
NASDAQ,01/05/2018,24117.28906
NASDAQ,02/05/2018,24097.63086
NASDAQ,03/05/2018,23836.23047
NASDAQ,04/05/2018,23865.2207
NASDAQ,07/05/2018,24317.66016
NASDAQ,08/05/2018,24341.34961
NASDAQ,09/05/2018,24399.17969
NASDAQ,10/05/2018,24591.66016
NASDAQ,11/05/2018,24758.64063
NASDAQ,14/05/2018,24879.36914
NASDAQ,15/05/2018,24809.55078
NASDAQ,16/05/2018,24722.32031
NASDAQ,17/05/2018,24752.40039
NASDAQ,18/05/2018,24707.7207
NASDAQ,21/05/2018,24883.06055
NASDAQ,22/05/2018,25047.55078
NASDAQ,23/05/2018,24757.71094
NASDAQ,24/05/2018,24877.35938
NASDAQ,25/05/2018,24781.28906
NASDAQ,29/05/2018,24606.58984
NASDAQ,30/05/2018,24467.83008
NASDAQ,31/05/2018,24620.78906
NASDAQ,01/06/2018,24542.08984
NASDAQ,04/06/2018,24727.55078
NASDAQ,05/06/2018,24820.11914
NASDAQ,06/06/2018,24854.14063
NASDAQ,07/06/2018,25192.14063
NASDAQ,08/06/2018,25209.28906
NASDAQ,11/06/2018,25336.66992
NASDAQ,12/06/2018,25346.82031
NASDAQ,13/06/2018,25328.65039
NASDAQ,14/06/2018,25254.65039
NASDAQ,15/06/2018,25116.71094
NASDAQ,18/06/2018,24944.2793
NASDAQ,19/06/2018,24763.58984
NASDAQ,20/06/2018,24771.16992
NASDAQ,21/06/2018,24639.21094
NASDAQ,22/06/2018,24526.9707
NASDAQ,25/06/2018,24463.73047
NASDAQ,26/06/2018,24281.89063
NASDAQ,27/06/2018,24303.10938
NASDAQ,28/06/2018,24064.18945
NASDAQ,29/06/2018,24323.92969
NASDAQ,02/07/2018,24161.5293
NASDAQ,03/07/2018,24359.39063
NASDAQ,05/07/2018,24285.82031
NASDAQ,06/07/2018,24352.4707
NASDAQ,09/07/2018,24519.19922
NASDAQ,10/07/2018,24806.9707
NASDAQ,11/07/2018,24789.48047
NASDAQ,12/07/2018,24802.90039
NASDAQ,13/07/2018,24926.07031
NASDAQ,16/07/2018,25025.58008
NASDAQ,17/07/2018,25033.91992
NASDAQ,18/07/2018,25133.78906
NASDAQ,19/07/2018,25139.15039
NASDAQ,20/07/2018,25041.14063
NASDAQ,23/07/2018,25036.90039
NASDAQ,24/07/2018,25092.42969
NASDAQ,25/07/2018,25183.69922
NASDAQ,26/07/2018,25468.55078
NASDAQ,27/07/2018,25520.51953
NASDAQ,30/07/2018,25439.32031
NASDAQ,31/07/2018,25345.21094
NASDAQ,01/08/2018,25461.63086
NASDAQ,02/08/2018,25256.44922
NASDAQ,03/08/2018,25360.36914
NASDAQ,06/08/2018,25437.42969
NASDAQ,07/08/2018,25551.65039
NASDAQ,08/08/2018,25615.7207
NASDAQ,09/08/2018,25589.78906
NASDAQ,10/08/2018,25401.18945
NASDAQ,13/08/2018,25327.18945
NASDAQ,14/08/2018,25215.68945
NASDAQ,15/08/2018,25235.36914
NASDAQ,16/08/2018,25294.9707
NASDAQ,17/08/2018,25550.80078
NASDAQ,20/08/2018,25727.69922
NASDAQ,21/08/2018,25786.99023
NASDAQ,22/08/2018,25825.06055
NASDAQ,23/08/2018,25714.85938
NASDAQ,24/08/2018,25688.58008
NASDAQ,27/08/2018,25882.71094
NASDAQ,28/08/2018,26092.69922
NASDAQ,29/08/2018,26082.5293
NASDAQ,30/08/2018,26099.00977
NASDAQ,31/08/2018,25964.84961
NASDAQ,04/09/2018,25916.07031
NASDAQ,05/09/2018,25919.83984
NASDAQ,06/09/2018,25973.01953
NASDAQ,07/09/2018,25951.01953
NASDAQ,10/09/2018,25991.91016
NASDAQ,11/09/2018,25841.14063
NASDAQ,12/09/2018,25989.07031
NASDAQ,13/09/2018,26083.93945
NASDAQ,14/09/2018,26169.56055
NASDAQ,17/09/2018,26151.66016
NASDAQ,18/09/2018,26076.21094
NASDAQ,19/09/2018,26287.83984
NASDAQ,20/09/2018,26519.39063
NASDAQ,21/09/2018,26726.25
NASDAQ,24/09/2018,26705.25
NASDAQ,25/09/2018,26601.58008
NASDAQ,26/09/2018,26536.85938
NASDAQ,27/09/2018,26418.26953
NASDAQ,28/09/2018,26407.66016
NASDAQ,01/10/2018,26598.35938
NASDAQ,02/10/2018,26648.91016
NASDAQ,03/10/2018,26833.4707
NASDAQ,04/10/2018,26784.08008
NASDAQ,05/10/2018,26632.76953
NASDAQ,08/10/2018,26399.44922
NASDAQ,09/10/2018,26469.18945
NASDAQ,10/10/2018,26441.73047
NASDAQ,11/10/2018,25518.39063
NASDAQ,12/10/2018,25407.63086
NASDAQ,15/10/2018,25332.46094
NASDAQ,16/10/2018,25351.5293
NASDAQ,17/10/2018,25705.86914
NASDAQ,18/10/2018,25645.56055
NASDAQ,19/10/2018,25421.08984
NASDAQ,22/10/2018,25492.14063
NASDAQ,23/10/2018,25038.46094
NASDAQ,24/10/2018,25172.88086
NASDAQ,25/10/2018,24736.53906
NASDAQ,26/10/2018,24770.25
NASDAQ,29/10/2018,24818.98047
NASDAQ,30/10/2018,24482.03906
NASDAQ,31/10/2018,25008.82031
NASDAQ,01/11/2018,25142.08008
NASDAQ,02/11/2018,25443.59961
NASDAQ,05/11/2018,25261.4707
NASDAQ,06/11/2018,25452.83008
NASDAQ,07/11/2018,25788.46094
NASDAQ,08/11/2018,26139.58984
NASDAQ,09/11/2018,26149.10938
NASDAQ,12/11/2018,25959.33008
NASDAQ,13/11/2018,25321.21094
NASDAQ,14/11/2018,25388.08008
NASDAQ,15/11/2018,25061.48047
NASDAQ,16/11/2018,25242.34961
NASDAQ,19/11/2018,25392.60938
NASDAQ,20/11/2018,24618.67969
NASDAQ,21/11/2018,24541.65039
NASDAQ,23/11/2018,24336.40039
NASDAQ,26/11/2018,24364.13086
NASDAQ,27/11/2018,24557.01953
NASDAQ,28/11/2018,24832.83984
NASDAQ,29/11/2018,25343.65039
NASDAQ,30/11/2018,25307.14063
NASDAQ,03/12/2018,25779.57031
NASDAQ,04/12/2018,25752.56055
NASDAQ,06/12/2018,24737.41992
NASDAQ,07/12/2018,24918.82031
NASDAQ,10/12/2018,24360.94922
NASDAQ,11/12/2018,24719.91016
NASDAQ,12/12/2018,24509.08984
NASDAQ,13/12/2018,24575.85938
NASDAQ,14/12/2018,24408.03906
NASDAQ,17/12/2018,23986.83008
NASDAQ,18/12/2018,23769.13086
NASDAQ,19/12/2018,23693.33008
NASDAQ,20/12/2018,23224.11914
NASDAQ,21/12/2018,22871.74023
NASDAQ,24/12/2018,22317.2793
NASDAQ,26/12/2018,21857.73047
NASDAQ,27/12/2018,22629.06055
NASDAQ,28/12/2018,23213.60938
NASDAQ,31/12/2018,23153.93945
NASDAQ,02/01/2019,23058.60938
NASDAQ,03/01/2019,23176.39063
NASDAQ,04/01/2019,22894.91992
NASDAQ,07/01/2019,23474.25977
NASDAQ,08/01/2019,23680.32031
NASDAQ,09/01/2019,23844.26953
NASDAQ,10/01/2019,23811.10938
NASDAQ,11/01/2019,23940.00977
NASDAQ,14/01/2019,23880.5293
NASDAQ,15/01/2019,23914.10938
NASDAQ,16/01/2019,24139.91016
NASDAQ,17/01/2019,24147.08984
NASDAQ,18/01/2019,24534.18945
NASDAQ,22/01/2019,24607.75977
NASDAQ,23/01/2019,24577.25
NASDAQ,24/01/2019,24579.96094
NASDAQ,25/01/2019,24687.21094
NASDAQ,28/01/2019,24596.98047
NASDAQ,29/01/2019,24519.61914
NASDAQ,30/01/2019,24826.51953
NASDAQ,31/01/2019,24954.48047
NASDAQ,01/02/2019,25025.31055
NASDAQ,04/02/2019,25062.11914
NASDAQ,05/02/2019,25287.92969
NASDAQ,06/02/2019,25371.57031
NASDAQ,07/02/2019,25265.81055
NASDAQ,08/02/2019,25042.35938
NASDAQ,11/02/2019,25142.81055
NASDAQ,12/02/2019,25152.0293
NASDAQ,13/02/2019,25480.85938
NASDAQ,14/02/2019,25460.65039
NASDAQ,15/02/2019,25564.63086
NASDAQ,19/02/2019,25849.84961
NASDAQ,20/02/2019,25872.25977
NASDAQ,21/02/2019,25922.41016
NASDAQ,22/02/2019,25906.26953
NASDAQ,25/02/2019,26126.15039
NASDAQ,26/02/2019,26051.60938
NASDAQ,27/02/2019,25995.59961
NASDAQ,28/02/2019,25984.2793
NASDAQ,01/03/2019,26019.66992
NASDAQ,04/03/2019,26122.18945
NASDAQ,05/03/2019,25829.07031
NASDAQ,06/03/2019,25818.75977
NASDAQ,07/03/2019,25645.44922
NASDAQ,08/03/2019,25347.38086
NASDAQ,11/03/2019,25208
NASDAQ,12/03/2019,25600.30078
NASDAQ,13/03/2019,25637.23047
NASDAQ,14/03/2019,25692.31055
NASDAQ,15/03/2019,25720.96094
NASDAQ,18/03/2019,25801.88086
NASDAQ,19/03/2019,25987.86914
NASDAQ,20/03/2019,25867.78906
NASDAQ,21/03/2019,25688.43945
NASDAQ,22/03/2019,25844.65039
NASDAQ,25/03/2019,25490.7207
NASDAQ,26/03/2019,25649.56055
NASDAQ,27/03/2019,25676.33984
NASDAQ,28/03/2019,25693.32031
NASDAQ,29/03/2019,25827.31055
NASDAQ,01/04/2019,26075.09961
NASDAQ,02/04/2019,26213.55078
NASDAQ,03/04/2019,26238.0293
NASDAQ,04/04/2019,26213.41992
NASDAQ,05/04/2019,26427.56055
NASDAQ,08/04/2019,26312.66992
NASDAQ,09/04/2019,26243.53906
NASDAQ,10/04/2019,26173.71094
NASDAQ,11/04/2019,26188.21094
NASDAQ,12/04/2019,26357.78906
NASDAQ,15/04/2019,26407.75977
NASDAQ,16/04/2019,26482.18945
NASDAQ,17/04/2019,26468.5293
NASDAQ,18/04/2019,26463.36914
NASDAQ,22/04/2019,26510.76953
NASDAQ,23/04/2019,26513.83008
NASDAQ,24/04/2019,26652.56055
NASDAQ,25/04/2019,26426.36914
NASDAQ,26/04/2019,26454.61914
NASDAQ,29/04/2019,26559.86914
NASDAQ,30/04/2019,26594.56055
NASDAQ,01/05/2019,26639.06055
NASDAQ,02/05/2019,26407.15039
NASDAQ,03/05/2019,26379.14063
NASDAQ,06/05/2019,26160.61914
NASDAQ,07/05/2019,26276.90039
NASDAQ,08/05/2019,25933.78906
NASDAQ,09/05/2019,25878.84961
NASDAQ,10/05/2019,25763.7207
NASDAQ,13/05/2019,25568.06055
NASDAQ,14/05/2019,25384.0293
NASDAQ,15/05/2019,25400.13086
NASDAQ,16/05/2019,25692.14063
NASDAQ,17/05/2019,25719.94922
NASDAQ,20/05/2019,25655.31055
NASDAQ,21/05/2019,25782.33984
NASDAQ,22/05/2019,25818.46094
NASDAQ,23/05/2019,25657.99023
NASDAQ,24/05/2019,25551.07031
NASDAQ,28/05/2019,25616.55078
NASDAQ,29/05/2019,25231.46094
NASDAQ,30/05/2019,25139.93945
NASDAQ,31/05/2019,25046.31055
NASDAQ,03/06/2019,24830.16016
NASDAQ,04/06/2019,24962.82031
NASDAQ,05/06/2019,25451
NASDAQ,06/06/2019,25567.44922
NASDAQ,07/06/2019,25768.7207
NASDAQ,10/06/2019,26090.2207
NASDAQ,11/06/2019,26180.58984
NASDAQ,12/06/2019,26040.30078
NASDAQ,13/06/2019,26036.93945
NASDAQ,14/06/2019,26076.35938
NASDAQ,17/06/2019,26108.5293
NASDAQ,18/06/2019,26228.90039
NASDAQ,19/06/2019,26490.16016
NASDAQ,20/06/2019,26665.38086
NASDAQ,21/06/2019,26749.11914
NASDAQ,24/06/2019,26727.60938
NASDAQ,25/06/2019,26731.60938
NASDAQ,26/06/2019,26599.41992
NASDAQ,27/06/2019,26523.7207
NASDAQ,28/06/2019,26605.92969
NASDAQ,01/07/2019,26805.85938
NASDAQ,02/07/2019,26719.5293
NASDAQ,03/07/2019,26832.32031
NASDAQ,05/07/2019,26867.75
NASDAQ,08/07/2019,26835.64063
NASDAQ,09/07/2019,26725.11914
NASDAQ,10/07/2019,26851.96094
NASDAQ,11/07/2019,26950.16016
NASDAQ,12/07/2019,27139.49023
NASDAQ,15/07/2019,27364.68945
NASDAQ,16/07/2019,27349.32031
NASDAQ,17/07/2019,27320.91016
NASDAQ,18/07/2019,27191.98047
NASDAQ,19/07/2019,27246.38086
NASDAQ,22/07/2019,27174.17969
NASDAQ,23/07/2019,27231.85938
NASDAQ,24/07/2019,27262.24023
NASDAQ,25/07/2019,27247.39063
NASDAQ,26/07/2019,27166
NASDAQ,29/07/2019,27192.24023
NASDAQ,30/07/2019,27145.39063
NASDAQ,31/07/2019,27244.66992
NASDAQ,01/08/2019,26879.85938
NASDAQ,02/08/2019,26528.66016
NASDAQ,05/08/2019,26259.23047
NASDAQ,06/08/2019,25810.61914
NASDAQ,07/08/2019,25814.2207
NASDAQ,08/08/2019,26086.51953
NASDAQ,09/08/2019,26337.08984
NASDAQ,12/08/2019,26169.91016
NASDAQ,13/08/2019,25888.88086
NASDAQ,14/08/2019,26035.08008
NASDAQ,15/08/2019,25514.25
NASDAQ,16/08/2019,25678.16992
NASDAQ,19/08/2019,26020.06055
NASDAQ,20/08/2019,26086.85938
NASDAQ,21/08/2019,26145.35938
NASDAQ,22/08/2019,26271.64063
NASDAQ,23/08/2019,26134.21094
NASDAQ,26/08/2019,25826.05078
NASDAQ,27/08/2019,26014.46094
NASDAQ,28/08/2019,25712.99023
NASDAQ,29/08/2019,26249.08984
NASDAQ,30/08/2019,26476.39063
NASDAQ,03/09/2019,26198.25977
NASDAQ,04/09/2019,26301.99023
NASDAQ,05/09/2019,26603.15039
NASDAQ,06/09/2019,26790.25
NASDAQ,09/09/2019,26866.23047
NASDAQ,10/09/2019,26805.83008
NASDAQ,11/09/2019,26928.05078
NASDAQ,12/09/2019,27197.32031
NASDAQ,13/09/2019,27216.66992
NASDAQ,16/09/2019,27146.06055
NASDAQ,17/09/2019,27010.11914
NASDAQ,18/09/2019,27075.39063
NASDAQ,19/09/2019,27186.05078
NASDAQ,20/09/2019,27102.17969
NASDAQ,23/09/2019,26851.44922
NASDAQ,24/09/2019,27034.07031
NASDAQ,25/09/2019,26866.71094
NASDAQ,26/09/2019,27004.10938
NASDAQ,27/09/2019,26987.25977
NASDAQ,30/09/2019,26852.33008
NASDAQ,01/10/2019,26962.53906
NASDAQ,02/10/2019,26425.85938
NASDAQ,03/10/2019,26039.01953
NASDAQ,04/10/2019,26271.69922
NASDAQ,07/10/2019,26502.33008
NASDAQ,08/10/2019,26276.58984
NASDAQ,09/10/2019,26308.23047
NASDAQ,10/10/2019,26317.34961
NASDAQ,11/10/2019,26694.19922
NASDAQ,14/10/2019,26766.42969
NASDAQ,15/10/2019,26811.19922
NASDAQ,16/10/2019,26972.31055
NASDAQ,17/10/2019,27032.38086
NASDAQ,18/10/2019,27004.49023
NASDAQ,21/10/2019,26852.66992
NASDAQ,22/10/2019,26850.42969
NASDAQ,23/10/2019,26835.24023
NASDAQ,24/10/2019,26893.92969
NASDAQ,25/10/2019,26789.60938
NASDAQ,28/10/2019,27040.33008
NASDAQ,29/10/2019,27061.07031
NASDAQ,30/10/2019,27110.71094
NASDAQ,31/10/2019,27188.36914
NASDAQ,01/11/2019,27142.94922
NASDAQ,04/11/2019,27402.06055
NASDAQ,05/11/2019,27500.23047
NASDAQ,06/11/2019,27502.74023
NASDAQ,07/11/2019,27590.16016
NASDAQ,08/11/2019,27686.19922
NASDAQ,11/11/2019,27580.66016
NASDAQ,12/11/2019,27701.58984
NASDAQ,13/11/2019,27622.03906
NASDAQ,14/11/2019,27757.19922
NASDAQ,15/11/2019,27843.53906
NASDAQ,18/11/2019,27993.2207
NASDAQ,19/11/2019,28079.75977
NASDAQ,20/11/2019,27879.55078
NASDAQ,21/11/2019,27820.2793
NASDAQ,22/11/2019,27831.23047
NASDAQ,25/11/2019,27917.76953
NASDAQ,26/11/2019,28080.75
NASDAQ,27/11/2019,28156.4707
NASDAQ,29/11/2019,28103.16016
NASDAQ,02/12/2019,28109.74023
NASDAQ,03/12/2019,27501.98047
NASDAQ,04/12/2019,27634.63086
NASDAQ,05/12/2019,27736.05078
NASDAQ,06/12/2019,27839.67969
NASDAQ,09/12/2019,27987.05078
NASDAQ,10/12/2019,27900.65039
NASDAQ,11/12/2019,27867.31055
NASDAQ,12/12/2019,27898.33984
NASDAQ,13/12/2019,28123.64063
NASDAQ,16/12/2019,28191.66992
NASDAQ,17/12/2019,28221.75
NASDAQ,18/12/2019,28291.43945
NASDAQ,19/12/2019,28278.31055
NASDAQ,20/12/2019,28608.64063
NASDAQ,23/12/2019,28491.7793
NASDAQ,24/12/2019,28572.57031
NASDAQ,26/12/2019,28539.46094
NASDAQ,27/12/2019,28675.33984
NASDAQ,30/12/2019,28654.75977
NASDAQ,31/12/2019,28414.64063
NASDAQ,02/01/2020,28638.9707
NASDAQ,03/01/2020,28553.33008
NASDAQ,06/01/2020,28465.5
NASDAQ,07/01/2020,28639.17969
NASDAQ,08/01/2020,28556.14063
NASDAQ,09/01/2020,28851.9707
NASDAQ,10/01/2020,28977.51953
NASDAQ,13/01/2020,28869.00977
NASDAQ,14/01/2020,28895.5
NASDAQ,15/01/2020,28901.80078
NASDAQ,16/01/2020,29131.94922
NASDAQ,17/01/2020,29313.31055
NASDAQ,21/01/2020,29269.05078
NASDAQ,22/01/2020,29263.63086
NASDAQ,23/01/2020,29111.01953
NASDAQ,24/01/2020,29230.39063
NASDAQ,27/01/2020,28542.49023
NASDAQ,28/01/2020,28594.2793
NASDAQ,29/01/2020,28820.5293
NASDAQ,30/01/2020,28640.16016
NASDAQ,31/01/2020,28813.03906
NASDAQ,03/02/2020,28319.65039
NASDAQ,04/02/2020,28696.74023
NASDAQ,05/02/2020,29048.73047
NASDAQ,06/02/2020,29388.58008
NASDAQ,07/02/2020,29286.91992
NASDAQ,10/02/2020,28995.66016
NASDAQ,11/02/2020,29390.71094
NASDAQ,12/02/2020,29406.75
NASDAQ,13/02/2020,29436.0293
NASDAQ,14/02/2020,29440.4707
NASDAQ,18/02/2020,29282.7793
NASDAQ,19/02/2020,29312.69922
NASDAQ,20/02/2020,29296.25
NASDAQ,21/02/2020,29146.5293
NASDAQ,24/02/2020,28402.92969
NASDAQ,25/02/2020,28037.65039
NASDAQ,26/02/2020,27159.46094
NASDAQ,27/02/2020,26526
NASDAQ,28/02/2020,25270.83008
NASDAQ,02/03/2020,25590.50977
NASDAQ,03/03/2020,26762.4707
NASDAQ,04/03/2020,26383.67969
NASDAQ,05/03/2020,26671.91992
NASDAQ,06/03/2020,25457.21094
NASDAQ,09/03/2020,24992.35938
NASDAQ,10/03/2020,24453
NASDAQ,11/03/2020,24604.63086
NASDAQ,12/03/2020,22184.71094
NASDAQ,13/03/2020,21973.82031
NASDAQ,16/03/2020,20917.5293
NASDAQ,17/03/2020,20487.05078
NASDAQ,18/03/2020,20188.68945
NASDAQ,19/03/2020,19830.00977
NASDAQ,20/03/2020,20253.15039
NASDAQ,23/03/2020,19028.35938
NASDAQ,24/03/2020,19722.18945
NASDAQ,25/03/2020,21050.33984
NASDAQ,26/03/2020,21468.38086
NASDAQ,27/03/2020,21898.4707
NASDAQ,30/03/2020,21678.2207
NASDAQ,31/03/2020,22208.41992
NASDAQ,01/04/2020,21227.38086
NASDAQ,02/04/2020,20819.46094
NASDAQ,03/04/2020,21285.92969
NASDAQ,06/04/2020,21693.63086
NASDAQ,07/04/2020,23537.43945
NASDAQ,08/04/2020,22893.4707
NASDAQ,09/04/2020,23690.66016
NASDAQ,13/04/2020,23698.92969
NASDAQ,14/04/2020,23690.57031
NASDAQ,15/04/2020,23600.7207
NASDAQ,16/04/2020,23543.66016
NASDAQ,17/04/2020,23817.15039
NASDAQ,20/04/2020,24095.09961
NASDAQ,21/04/2020,23365.25
NASDAQ,22/04/2020,23437.33984
NASDAQ,23/04/2020,23543.08984
NASDAQ,24/04/2020,23628.24023
NASDAQ,27/04/2020,23866.15039
NASDAQ,28/04/2020,24357.16992
NASDAQ,29/04/2020,24490.36914
NASDAQ,30/04/2020,24585.57031
