Cryptocurrency,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,R,Returns
USD Coin,10/12/2021,1.000262976,1.001994014,0.998034,1.001216054,1.001216054,5667174420,0%,0.000688667,0.068866675
USD Coin,11/12/2021,1.001073003,1.001943946,0.998004019,1.000172019,1.000172019,4131962866,0%,-0.001042767,-0.10427669
USD Coin,12/12/2021,1.00011301,1.001979947,0.998012006,1.000239015,1.000239015,3253441868,0%,6.69841E-05,0.00669841
USD Coin,13/12/2021,1.000136971,1.001999021,0.998257995,0.999779999,0.999779999,4967338939,0%,-0.000458906,-0.045890568
USD Coin,14/12/2021,1.000018954,1.001992941,0.998115003,1.000195026,1.000195026,4929898732,0%,0.000415118,0.041511847
USD Coin,15/12/2021,0.999625027,1.001960993,0.998143971,1.000244021,1.000244021,5885434505,0%,4.89855E-05,0.004898546
USD Coin,16/12/2021,1.00049603,1.001994014,0.998005986,0.998951972,0.998951972,4261770587,0%,-0.001291735,-0.129173467
USD Coin,17/12/2021,1.000010967,1.001816988,0.998076022,0.999805987,0.999805987,4989557925,0%,0.000854911,0.085491132
USD Coin,18/12/2021,0.998098016,1.001844049,0.998082995,0.999930024,0.999930024,3839132525,0%,0.000124061,0.012406134
USD Coin,19/12/2021,1.000015974,1.001991987,0.998036027,0.999882996,0.999882996,3413716404,0%,-4.70314E-05,-0.004703136
USD Coin,20/12/2021,1.000056028,1.001947999,0.99800998,0.999642015,0.999642015,4314880732,0%,-0.00024101,-0.024100978
USD Coin,21/12/2021,0.999189019,1.001994014,0.998023987,1.000066042,1.000066042,3742498924,0%,0.000424179,0.042417929
USD Coin,22/12/2021,1.000146985,1.001772046,0.998019993,0.998162985,0.998162985,3384263782,0%,-0.001902931,-0.190293143
USD Coin,23/12/2021,0.998265982,1.001991034,0.998035014,1.000218987,1.000218987,4090339477,0%,0.002059786,0.205978648
USD Coin,24/12/2021,1.000399947,1.001970053,0.998317003,1.000664949,1.000664949,3426361439,0%,0.000445864,0.044586431
USD Coin,25/12/2021,1.000512004,1.001981974,0.998018026,0.999855995,0.999855995,2505867410,0%,-0.000808417,-0.080841668
USD Coin,26/12/2021,0.999844015,1.001999021,0.998014987,0.999108016,0.999108016,2674907883,0%,-0.000748086,-0.074808642
USD Coin,27/12/2021,0.999216974,1.001973033,0.998040974,0.999581993,0.999581993,2793491169,0%,0.000474399,0.047439929
USD Coin,28/12/2021,0.999633014,1.001996994,0.998165011,1.000841022,1.000841022,4171719361,0%,0.001259555,0.125955542
USD Coin,29/12/2021,1.000758052,1.001935005,0.998229027,0.999463022,0.999463022,3506506629,0%,-0.001376842,-0.137684183
USD Coin,30/12/2021,0.999621987,1.001806974,0.998103976,1.000345945,1.000345945,3137476099,0%,0.000883398,0.088339797
USD Coin,31/12/2021,1.000383019,1.000933051,0.999184012,1.000038981,1.000038981,3283686715,0%,-0.000306858,-0.030685776
USD Coin,01/01/2022,1.00008297,1.000861049,0.999216974,1.000084996,1.000084996,2655459065,0%,4.6013E-05,0.004601299
Tether,01/01/2018,1.012549996,1.015359998,1.001530051,1.007279992,1.007279992,1685299968,1%,0.007194384,
Tether,02/01/2018,1.005740047,1.009879947,0.993250012,1.004899979,1.004899979,2635859968,2%,-0.002362812,-0.236281221
Tether,03/01/2018,1.006600022,1.023280025,1.002640009,1.013440013,1.013440013,2471689984,2%,0.008498392,0.849839235
Tether,04/01/2018,1.013200045,1.016180038,0.993821979,1.002529979,1.002529979,3200130048,2%,-0.010765348,-1.076534777
Tether,05/01/2018,1.001749992,1.005010009,0.985915005,0.998633981,0.998633981,3096620032,2%,-0.003886166,-0.388616608
Tether,06/01/2018,1.000280023,1.012089968,0.996846974,1.008990049,1.008990049,2620080128,2%,0.010370235,1.037023455
Tether,07/01/2018,1.007269979,1.01572001,0.998207986,1.001569986,1.001569986,2338180096,2%,-0.007353951,-0.735395064
Tether,08/01/2018,1.005139947,1.042359948,0.997617006,1.009320021,1.009320021,3815749888,4%,0.007737886,0.773788596
Tether,09/01/2018,1.008579969,1.014299989,1.000659943,1.005990028,1.005990028,2766180096,1%,-0.003299243,-0.329924328
Tether,10/01/2018,1.005149961,1.013820052,0.996446013,1.00127995,1.00127995,3189860096,2%,-0.004682033,-0.468203273
Tether,11/01/2018,0.999975979,1.023519993,0.990198016,1.001710057,1.001710057,3841110016,3%,0.000429557,0.04295573
Tether,12/01/2018,1.006250024,1.019099951,0.997711003,1.006080031,1.006080031,2668219904,2%,0.004362514,0.436251399
Tether,13/01/2018,1.004130006,1.01256001,0.996576011,1.002020001,1.002020001,2759879936,2%,-0.004035494,-0.403549405
Tether,14/01/2018,1.004359961,1.040310025,1.000640035,1.016119957,1.016119957,2960410112,4%,0.014071531,1.407153105
Tether,15/01/2018,1.015390038,1.024000049,1.001719952,1.006620049,1.006620049,2557179904,2%,-0.009349199,-0.934919881
Tether,16/01/2018,1.006770015,1.046450019,0.999001026,1.034150004,1.034150004,5552929792,5%,0.027348904,2.734890381
Tether,17/01/2018,1.032870054,1.069890022,0.997739017,1.014529943,1.014529943,5588839936,7%,-0.018972162,-1.897216152
Tether,18/01/2018,1.017259955,1.039899945,1.001270056,1.023110032,1.023110032,4302300160,4%,0.008457206,0.845720589
Tether,19/01/2018,1.02331996,1.042219996,1.002490044,1.004539967,1.004539967,2876989952,4%,-0.018150604,-1.815060445
Tether,20/01/2018,1.006989956,1.013499975,0.991442978,1.001109958,1.001109958,2942779904,2%,-0.003414507,-0.341450714
Tether,21/01/2018,1.002920032,1.026610017,0.997069001,0.999861002,0.999861002,3302010112,3%,-0.001247571,-0.124757098
Tether,22/01/2018,1.003999949,1.019309998,0.991509974,1.00504005,1.00504005,3274899968,3%,0.005179768,0.517976756
Tether,23/01/2018,1.003999949,1.019530058,0.984474003,1.005049944,1.005049944,3126830080,3%,9.84475E-06,0.000984475
Tether,24/01/2018,1.000839949,1.030699968,0.992245972,0.997484028,0.997484028,2620630016,4%,-0.0075279,-0.752790011
Tether,25/01/2018,1.00553,1.012740016,0.987357974,0.999594986,0.999594986,2571930112,3%,0.002116283,0.211628261
Tether,26/01/2018,0.997570992,1.021540046,0.985767007,1.004140019,1.004140019,2957009920,4%,0.004546875,0.454687452
Tether,27/01/2018,1.002810001,1.009799957,0.992227018,0.993324995,0.993324995,2051980032,2%,-0.010770435,-1.077043457
Tether,28/01/2018,0.996547997,1.001099944,0.981275022,0.988789976,0.988789976,2546639872,2%,-0.004565494,-0.456549409
Tether,29/01/2018,0.988439977,1.00158,0.981718004,0.995319009,0.995319009,2031160064,2%,0.006603054,0.660305358
Tether,30/01/2018,0.998672009,1.012380004,0.975435972,0.986486018,0.986486018,3108630016,4%,-0.008874533,-0.887453273
Tether,31/01/2018,0.992537975,1.002599955,0.971403003,0.990274012,0.990274012,2663930112,3%,0.003839887,0.383988654
Tether,01/02/2018,0.991558015,1.011610031,0.954770982,0.986939013,0.986939013,3498899968,6%,-0.003367754,-0.336775382
Tether,02/02/2018,0.986293972,1.020230055,0.925144017,0.990746975,0.990746975,4785869824,10%,0.003858356,0.385835588
Tether,03/02/2018,0.994071007,1.015869975,0.982878983,1.001309991,1.001309991,2488529920,3%,0.010661669,1.066166862
Tether,04/02/2018,1.004379988,1.010130048,0.975208998,1.010130048,1.010130048,2504640000,4%,0.008808518,0.880851784
Tether,05/02/2018,0.995793998,1.016280055,0.944777012,0.996308029,0.996308029,4078980096,7%,-0.013683406,-1.368340555
Tether,06/02/2018,0.978500009,1.020169973,0.958317995,1.010089993,1.010089993,6247249920,6%,0.013833036,1.383303595
Tether,07/02/2018,1.002150059,1.019889951,0.984646976,1.001399994,1.001399994,3307539968,4%,-0.008603193,-0.860319341
Tether,08/02/2018,0.994970024,1.034029961,0.987533987,1.01891005,1.01891005,2466619904,5%,0.017485577,1.748557679
Tether,09/02/2018,1.021090031,1.048179984,0.995049,1.002110004,1.002110004,1631139968,5%,-0.016488252,-1.648825229
Tether,10/02/2018,1.003479958,1.014950037,0.993345976,1.003700018,1.003700018,2628379904,2%,0.001586666,0.158666563
Tether,11/02/2018,1.004920006,1.012519956,0.992727995,0.999251008,0.999251008,2431739904,2%,-0.004432609,-0.443260916
Tether,12/02/2018,1.000210047,1.007959962,0.990812004,1.000090003,1.000090003,2457489920,2%,0.000839624,0.083962385
Tether,13/02/2018,1.000800014,1.008649945,0.995931029,1.001099944,1.001099944,2226759936,1%,0.00100985,0.100985021
Tether,14/02/2018,0.997714996,1.00680995,0.993291974,1.000769973,1.000769973,3066190080,1%,-0.000329609,-0.032960876
Tether,15/02/2018,1.00504005,1.019209981,0.997202992,1.005409956,1.005409956,3286909952,2%,0.004636413,0.463641327
Tether,16/02/2018,1.00504005,1.010020018,0.996746004,1.002099991,1.002099991,2605819904,1%,-0.003292155,-0.329215472
Tether,17/02/2018,1.00474,1.011610031,0.996918976,1.003700018,1.003700018,2797600000,1%,0.001596674,0.159667408
Tether,18/02/2018,1.004680037,1.016190052,0.998831987,1.005190015,1.005190015,3124179968,2%,0.001484504,0.148450422
Tether,19/02/2018,1.001330018,1.006080031,0.994041026,1.000609994,1.000609994,2546439936,1%,-0.004556373,-0.455637326
Tether,20/02/2018,1.000650048,1.009610057,0.99408102,1.000609994,1.000609994,3126220032,2%,0,0
Tether,21/02/2018,1.005360007,1.010390043,0.988699019,1.000970006,1.000970006,3459830016,2%,0.000359793,0.035979258
Tether,22/02/2018,1.001530051,1.010750055,0.993997991,1.004089952,1.004089952,2904620032,2%,0.003116922,0.311692209
Tether,23/02/2018,1.008450031,1.009660006,0.993701994,1.001569986,1.001569986,2815280128,2%,-0.002509701,-0.250970062
Tether,24/02/2018,1.001139998,1.014000058,0.993887007,1.002840042,1.002840042,2417710080,2%,0.001268065,0.126806493
Tether,25/02/2018,1.004789948,1.008999944,0.996228993,1.000339985,1.000339985,1968850048,1%,-0.002492977,-0.249297706
Tether,26/02/2018,0.997663975,1.009520054,0.989677012,0.999561012,0.999561012,2362210048,2%,-0.000778708,-0.077870835
Tether,27/02/2018,0.998677015,1.008470058,0.991641998,1.000519991,1.000519991,2473019904,2%,0.0009594,0.09594003
Tether,28/02/2018,1.003290057,1.007050037,0.992790997,0.998902977,0.998902977,2414230016,1%,-0.001616174,-0.161617401
Tether,01/03/2018,0.999846995,1.005180001,0.995679021,1.000419974,1.000419974,2285570048,1%,0.001518664,0.151866382
Tether,02/03/2018,0.998188972,1.005599976,0.994439006,0.999729991,0.999729991,2172250112,1%,-0.000689694,-0.068969371
Tether,03/03/2018,0.99524802,1.006189942,0.993476987,1.000869989,1.000869989,2181489920,1%,0.001140306,0.114030633
Tether,04/03/2018,1.00019002,1.004950047,0.995287001,0.997612,0.997612,2133910016,1%,-0.003255158,-0.325515793
Tether,05/03/2018,0.997520983,1.001719952,0.995019019,0.998863995,0.998863995,2227680000,1%,0.001254992,0.125499249
Tether,06/03/2018,1.00504005,1.005959988,0.996259987,1.000499964,1.000499964,2491849984,1%,0.001637829,0.163782927
Tether,07/03/2018,0.998354018,1.024119973,0.981378019,1.00248003,1.00248003,3037380096,4%,0.001979077,0.197907683
Tether,08/03/2018,1.001530051,1.011340022,0.985733986,1.005910039,1.005910039,2636689920,3%,0.003421523,0.342152341
Tether,09/03/2018,0.999723017,1.013489962,0.988564014,1.001659989,1.001659989,3131620096,2%,-0.004225079,-0.422507921
Tether,10/03/2018,0.997606993,1.013479948,0.994935989,1.005190015,1.005190015,2218810112,2%,0.003524175,0.352417539
Tether,11/03/2018,1.003469944,1.013560057,0.994709015,1.00383997,1.00383997,2394810112,2%,-0.001343075,-0.134307463
Tether,12/03/2018,1.000180006,1.014080048,0.98852998,1.002349973,1.002349973,2155559936,3%,-0.001484297,-0.148429725
Tether,13/03/2018,1.001839995,1.012089968,0.987195015,0.999843001,0.999843001,1890040064,2%,-0.002501094,-0.250109386
Tether,14/03/2018,0.996581018,1.020329952,0.991337001,1.002750039,1.002750039,2151670016,3%,0.002907494,0.290749421
Tether,15/03/2018,1.000659943,1.011919975,0.984938979,1.00127995,1.00127995,2259869952,3%,-0.001466057,-0.146605724
Tether,16/03/2018,0.997509003,1.011510015,0.989566982,0.998551011,0.998551011,1872050048,2%,-0.002725451,-0.272545062
Tether,17/03/2018,1.001549959,1.00959003,0.990731001,1.001620054,1.001620054,1687920000,2%,0.003073497,0.307349662
Tether,18/03/2018,1.005169988,1.013520002,0.979780972,1.00308001,1.00308001,2639470080,3%,0.001457595,0.145759479
Tether,19/03/2018,0.982194006,1.020820022,0.982194006,0.989866972,0.989866972,2638089984,4%,-0.013172467,-1.317246711
Tether,20/03/2018,1.00601995,1.006330013,0.989570022,0.996832013,0.996832013,2506319872,2%,0.007036341,0.70363406
Tether,21/03/2018,0.99693799,1.009009957,0.992646992,0.999243975,0.999243975,2353890048,2%,0.002419627,0.24196269
Tether,22/03/2018,0.999459982,1.011180043,0.993467987,0.998982012,0.998982012,2171849984,2%,-0.000262161,-0.026216061
Tether,23/03/2018,0.999221027,1.00861001,0.990234971,0.990234971,0.990234971,1995699968,2%,-0.008755955,-0.875595468
Tether,24/03/2018,1.001639962,1.00909996,0.994298995,1.00909996,1.00909996,1785500032,1%,0.019051023,1.905102307
Tether,25/03/2018,1.000120044,1.010179996,0.994481981,0.999686003,0.999686003,1511320064,2%,-0.009329063,-0.932906349
Tether,26/03/2018,0.996599972,1.013080001,0.983681977,1.003409982,1.003409982,2183960064,3%,0.003725149,0.372514868
Tether,27/03/2018,1.002419949,1.012920022,0.989472985,1.001610041,1.001610041,2051079936,2%,-0.001793824,-0.179382416
Tether,28/03/2018,1.002279997,1.009989977,0.993721008,0.99920398,0.99920398,1857049984,2%,-0.002402193,-0.240219307
Tether,29/03/2018,1.002599955,1.011019945,0.982472003,0.998623013,0.998623013,2486609920,3%,-0.000581429,-0.05814293
Tether,30/03/2018,0.995896995,1.008470058,0.979632974,0.998942971,0.998942971,2596849920,3%,0.000320399,0.032039892
Tether,31/03/2018,0.997013986,1.008489966,0.993569016,1.000769973,1.000769973,1763719936,1%,0.001828935,0.182893481
Tether,01/04/2018,0.995702028,1.009850025,0.980777979,0.99980998,0.99980998,1832530048,3%,-0.000959254,-0.095925381
Tether,02/04/2018,1.003329992,1.007249951,0.988059998,1.000130057,1.000130057,1550880000,2%,0.000320138,0.032013777
Tether,03/04/2018,0.997587025,1.007040024,0.99507302,1.000370026,1.000370026,1753520000,1%,0.000239937,0.023993709
Tether,04/04/2018,1.003980041,1.014520049,0.994270027,1.000830054,1.000830054,1772329984,2%,0.000459858,0.045985849
Tether,05/04/2018,1.002050042,1.009760022,0.98743403,1.002529979,1.002529979,1609469952,2%,0.001698515,0.169851461
Tether,06/04/2018,1.000309944,1.011010051,0.991375983,1.00109005,1.00109005,1257110016,2%,-0.001436295,-0.143629521
Tether,07/04/2018,1.001739979,1.005779982,0.986519992,0.999643981,0.999643981,1332259968,2%,-0.001444494,-0.144449372
Tether,08/04/2018,1.001530051,1.005800009,0.995091021,0.996809006,0.996809006,1090880000,1%,-0.002835985,-0.283598538
Tether,09/04/2018,0.99754101,1.008900046,0.993393004,0.997555017,0.997555017,1678770048,2%,0.0007484,0.074839987
Tether,10/04/2018,0.996953011,1.003710032,0.991743982,0.997355998,0.997355998,1253949952,1%,-0.000199508,-0.01995077
Tether,11/04/2018,0.997592986,1.002390027,0.992520988,1.000249982,1.000249982,1741699968,1%,0.002901656,0.29016563
Tether,12/04/2018,0.996407986,1.020589948,0.986024976,0.996831,0.996831,3636590080,3%,-0.003418128,-0.341812756
Tether,13/04/2018,0.995839,1.00988996,0.989434004,0.998894989,0.998894989,3218919936,2%,0.002070551,0.207055122
Tether,14/04/2018,1.001829982,1.009680033,0.993993998,0.999765992,0.999765992,2060220032,2%,0.000871966,0.087196621
Tether,15/04/2018,0.996308029,1.00593996,0.986563981,0.998601973,0.998601973,2057859968,2%,-0.001164292,-0.116429156
Tether,16/04/2018,0.998884022,1.01027,0.995754004,0.997591972,0.997591972,2125180032,1%,-0.001011415,-0.101141469
Tether,17/04/2018,0.997217,1.006279945,0.991320014,0.998556018,0.998556018,2075650048,1%,0.000966373,0.096637258
Tether,18/04/2018,1.000659943,1.008530021,0.983283997,0.997609019,0.997609019,2112089984,3%,-0.000948368,-0.094836802
Tether,19/04/2018,0.997906983,1.002840042,0.992888987,0.997184992,0.997184992,2217799936,1%,-0.000425044,-0.042504371
Tether,20/04/2018,0.997550011,1.004909992,0.988285005,0.998337984,0.998337984,3458870016,2%,0.001156247,0.115624709
Tether,21/04/2018,0.997071028,1.009780049,0.993816018,0.99901402,0.99901402,3570040064,2%,0.000677161,0.067716133
Tether,22/04/2018,1.004310012,1.011150002,0.989190996,0.996195972,0.996195972,3176019968,2%,-0.002820829,-0.282082928
Tether,23/04/2018,0.995130002,1.003990054,0.988780022,0.997847021,0.997847021,3075480064,2%,0.001657353,0.165735328
Tether,24/04/2018,0.998974025,1.007449985,0.990297019,1.004760027,1.004760027,5033249792,2%,0.006927922,0.692792198
Tether,25/04/2018,1.005089998,1.017050028,0.986073971,0.991809011,0.991809011,6126580224,3%,-0.012889661,-1.288966129
Tether,26/04/2018,1.00225997,1.009160042,0.992380977,0.999614,0.999614,4206320128,2%,0.007869448,0.786944838
Tether,27/04/2018,1.002050042,1.008479953,0.995122015,1.004150033,1.004150033,4060179968,1%,0.004537784,0.453778426
Tether,28/04/2018,1.000779986,1.008810043,0.991015017,0.999334991,0.999334991,4066050048,2%,-0.004795142,-0.479514202
Tether,29/04/2018,0.998866022,1.013779998,0.992304027,0.998016,0.998016,5167799808,2%,-0.001319869,-0.131986891
Tether,30/04/2018,0.997552991,1.012830019,0.992920995,0.99891901,0.99891901,4498440192,2%,0.000904806,0.09048055
Tether,01/05/2018,1.000249982,1.012009978,0.993632972,1.003489971,1.003489971,3901110016,2%,0.004575908,0.457590751
Tether,02/05/2018,1.000620008,1.004649997,0.992735982,0.997464001,0.997464001,3711889920,1%,-0.006005013,-0.600501266
Tether,03/05/2018,0.996267021,1.005270004,0.993920028,0.997973025,0.997973025,4307829760,1%,0.000510318,0.051031783
Tether,04/05/2018,1.005810022,1.005810022,0.99220401,0.998561025,0.998561025,3844979968,1%,0.000589194,0.05891941
Tether,05/05/2018,0.999448001,1.001320004,0.99237299,0.996284008,0.996284008,3848780032,1%,-0.002280298,-0.228029793
Tether,06/05/2018,0.995905995,1.008149981,0.992321014,0.997201979,0.997201979,3948859904,2%,0.000921395,0.092139503
Tether,07/05/2018,0.995351017,1.006929994,0.990849972,0.997237027,0.997237027,4137240064,2%,3.51459E-05,0.003514587
Tether,08/05/2018,0.998745024,1.008280039,0.994674981,1.002120018,1.002120018,3317769984,1%,0.00489652,0.489652027
Tether,09/05/2018,1.002020001,1.006989956,0.993116975,1.000509977,1.000509977,3236689920,1%,-0.001606635,-0.160663457
Tether,10/05/2018,0.999422014,1.011129975,0.995984018,1.001340032,1.001340032,3430200064,2%,0.000829631,0.082963119
Tether,11/05/2018,1.004070044,1.013630033,0.982995987,1.002249956,1.002249956,4733060096,3%,0.000908707,0.090870681
Tether,12/05/2018,0.999750018,1.019340038,0.984735012,1.001099944,1.001099944,4539990016,3%,-0.00114743,-0.114743035
Tether,13/05/2018,1.00048995,1.006520033,0.993247986,1.003250003,1.003250003,3179099904,1%,0.002147696,0.21476964
Tether,14/05/2018,1.001970053,1.011070013,0.98950702,1.001270056,1.001270056,3820280064,2%,-0.001973533,-0.19735331
Tether,15/05/2018,1.000540018,1.013020039,0.993852973,1.001139998,1.001139998,3315440128,2%,-0.000129892,-0.012989236
Tether,16/05/2018,1.002150059,1.013429999,0.990383983,0.999949992,0.999949992,3238190080,2%,-0.001188652,-0.118865167
Tether,17/05/2018,1.000620008,1.007699966,0.996747017,1.00019002,1.00019002,3026749952,1%,0.00024004,0.024003991
Tether,18/05/2018,1.002490044,1.004349947,0.993731976,1.001109958,1.001109958,3051709952,1%,0.000919763,0.091976331
Tether,19/05/2018,1.000210047,1.006950021,0.99425,1.000360012,1.000360012,2569299968,1%,-0.000749114,-0.074911416
Tether,20/05/2018,1.00146997,1.00466001,0.990755975,0.999117017,0.999117017,2610939904,1%,-0.001242548,-0.124254793
Tether,21/05/2018,0.999592006,1.007539988,0.996845007,1.00296998,1.00296998,2406449920,1%,0.003856369,0.385636856
Tether,22/05/2018,1.003129959,1.006489992,0.996061981,1.00296998,1.00296998,2417590016,1%,0,0
